pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,dataset_size,max_gap,support_penalty,sigmoid_offset
"[{'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.9317155335060582,69,0.526532805463158,0.7411124952631579,0.2145796898,19,50,0.10234776032108976,0.09025383541256643,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.8651034795834756,126,0.4708038441360992,0.6655119533898305,0.1947081092537313,59,67,0.11893020005495435,0.1322844398291321,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.8056096081483743,75,0.4840157802616279,0.68679798375,0.20278220348837211,32,43,0.12928988610813205,0.14209239484904934,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.791432502872716,132,0.46344871893972406,0.6662085598039216,0.20275984086419754,51,81,0.1436174943695553,0.1450705340245214,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.7783424797111768,93,0.4948412032745826,0.6748892391836735,0.1800480359090909,49,44,0.11374753854239765,0.15838993286478886,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.7654840259366161,90,0.7329046192566167,0.7958298836363635,0.06292526437974683,11,79,0.0581241188071341,0.12903394847431893,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.606139058554518,216,0.6765165836666667,0.7552261258333334,0.07870954216666666,24,192,0.1440929060586013,0.15927068466779293,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.571282953721701,231,0.5905312473673469,0.6787614999999999,0.08823025263265305,35,196,0.15439438787317228,0.16784978756577465,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.5561465286163471,90,0.5159817007936508,0.6237082011111111,0.1077265003174603,27,63,0.10216891465932161,0.18018249823567517,5262,2,0.2,2
"[{'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.5178261094939258,143,0.6041774147308998,0.7411124952631579,0.13693508053225806,19,124,0.10234776032108976,0.17472628885971864,5262,2,0.2,2
