pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,dataset_size,max_gap,support_penalty,sigmoid_offset
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}]",0.996268308698361,83,0.6603284278373015,0.7688255944444443,0.10849716660714286,27,56,0.04837532718326399,0.09368486234516804,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.9849131010171424,89,0.6304682435449737,0.7739683442857144,0.1435001007407407,35,54,0.05249970392029759,0.12219320974413489,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}]",0.9617674280117061,134,0.5533116521560626,0.713462838979592,0.16015118682352938,49,85,0.08104736935237553,0.11955383282129547,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.9442848691438146,164,0.5182110182937062,0.7132871873846153,0.19507616909090908,65,99,0.09053380906890349,0.13004204827763624,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.8057827121518337,277,0.49857818129291254,0.6419261280952381,0.14334794680232557,105,172,0.16579031557696722,0.1572961553513544,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.7783424797111768,93,0.4948412032745826,0.6748892391836735,0.1800480359090909,49,44,0.11374753854239765,0.15838993286478886,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}]",0.7737160716579369,96,0.4522485266666667,0.6621052639583334,0.20985673729166665,48,48,0.1236280238136032,0.14329462847042376,5262,2,0.2,2
"[{'N_0_1'}, {'NE_1_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.6580479068161749,61,0.5650561057622739,0.7269759311111111,0.1619198253488372,18,43,0.08889296369080563,0.18901604001854222,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.6534086795165843,60,0.514396404419643,0.720743580357143,0.20634717593750002,28,32,0.11297270133377935,0.204337620083055,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.6378549552377758,288,0.6249627094613978,0.7168422586486487,0.09187954918725098,37,251,0.13262232055677056,0.15570225347498245,5262,2,0.2,2
