pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.8664384361946074,0.5415133657377391,63,"{0.0: 21, 1.0: 42}",0.000999000999000999,0.0014070436605647873,True
"[{'M_12_9'}, {'M_13_9'}, {'M_3_9'}, {'M_3_9'}]",0.5775099290410883,0.49768786380688346,70,"{1.0: 58, 0.0: 12}",1.0,1.0,False
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}]",0.5305677759614884,0.442844738409663,62,"{1.0: 15, 0.0: 47}",0.000999000999000999,0.0014070436605647873,True
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_2_9'}]",0.5215299170669542,0.5462384870275855,62,"{1.0: 50, 0.0: 12}",1.0,1.0,False
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}]",0.4792692101171718,0.44691518578121714,73,"{0.0: 58, 1.0: 15}",0.000999000999000999,0.0014070436605647873,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_2_9'}, {'M_2_9'}]",0.452600331086908,0.5401124315957228,112,"{0.0: 12, 1.0: 100}",1.0,1.0,False
"[{'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_1_9'}]",0.45167481252186586,0.5325959988511525,68,"{0.0: 13, 1.0: 55}",1.0,1.0,False
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.4374807592841156,0.40760710923329146,64,"{0.0: 21, 1.0: 43}",0.000999000999000999,0.0014070436605647873,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_13_9'}]",0.4281224961207843,0.35893911908260046,66,"{1.0: 29, 0.0: 37}",0.000999000999000999,0.0014070436605647873,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}]",0.3969423663007913,0.4560467040831489,66,"{1.0: 10, 0.0: 56}",1.0,1.0,False
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.39353440537890205,0.44107969342845177,85,"{1.0: 63, 0.0: 22}",0.000999000999000999,0.0014070436605647873,True
