pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.8664384361946074,0.5415133657377391,63,"{np.float64(0.0): 21, np.float64(1.0): 42}",0.000999000999000999,0.0014271442842871416,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.607430496234647,0.42246634561750224,61,"{np.float64(1.0): 20, np.float64(0.0): 41}",0.000999000999000999,0.0014271442842871416,True
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_2_9'}]",0.5215299170669542,0.5462384870275855,62,"{np.float64(1.0): 50, np.float64(0.0): 12}",1.0,1.0,False
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.5201854396367149,0.46981696920612687,64,"{np.float64(1.0): 12, np.float64(0.0): 52}",1.0,1.0,False
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.470895453852509,0.412570773054547,73,"{np.float64(0.0): 53, np.float64(1.0): 20}",0.000999000999000999,0.0014271442842871416,True
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.4374807592841156,0.40760710923329146,64,"{np.float64(0.0): 21, np.float64(1.0): 43}",0.000999000999000999,0.0014271442842871416,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}, {'M_0_9'}]",0.4212741135197263,0.41515880637905667,61,"{np.float64(1.0): 16, np.float64(0.0): 45}",0.000999000999000999,0.0014271442842871416,True
"[{'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_3_9'}]",0.4134827518115404,0.418774979293976,87,"{np.float64(1.0): 71, np.float64(0.0): 16}",0.000999000999000999,0.0014271442842871416,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.40274091950871177,0.4020805859715557,103,"{np.float64(0.0): 80, np.float64(1.0): 23}",0.000999000999000999,0.0014271442842871416,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_2_9'}, {'M_2_9'}]",0.38440954075023775,0.5162335374109123,135,"{np.float64(1.0): 115, np.float64(0.0): 20}",0.000999000999000999,0.0014271442842871416,True
