pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,theta
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.9634034271039488,142,0.5037411664129744,0.7040945811320755,0.2003534147191011,53,89,0.09321095603043326,0.10806359646249421,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.4975994793822443,64,0.5168854304951691,0.14879712978260867,0.6656825602777778,46,18,0.12137864780783676,0.20080577947212375,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.4070143238341443,77,0.4083820225283783,0.22483384362162162,0.6332158661499999,37,40,0.2064984498330168,0.23446774968401182,0.05
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.3981960840180614,106,0.45158406102554177,0.15375244713235298,0.6053365081578947,68,38,0.10821140270985932,0.24645518330034724,0.05
"[{'NE_1_1'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.36310464854476016,108,0.40229612555555544,0.1926541526666667,0.5949502782222221,63,45,0.17210778703766286,0.2515692620661263,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}, {'W_1_0'}]",0.31693273922581555,60,0.4744469397333333,0.1955867196,0.6700336593333333,45,15,0.1573469583969194,0.2748013244319325,0.05
"[{'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.3166937880191148,63,0.49174793280000006,0.1951742552,0.686922188,50,13,0.1770887314784771,0.2591135190695787,0.05
"[{'N_0_1'}, {'E_1_0'}, {'NE_1_1'}]",0.30961600579500675,1660,0.42293542282898267,0.5312835795353983,0.10834815670641562,226,1434,0.20619088026920826,0.21442245264755955,0.05
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.2827844918679943,82,0.3557182520533506,0.1660202989811321,0.5217385510344827,53,29,0.11117854140489696,0.22550231359017478,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.27010938907600973,112,0.4360308090102042,0.20407835956122447,0.6401091685714286,98,14,0.18556284347085084,0.193377670579164,0.05
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'SE_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.25844285757874136,139,0.38451827453296705,0.18245981203846154,0.5669780865714286,104,35,0.1725458312790906,0.28058545073596314,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.2547511028049123,84,0.3279134749375001,0.2375885105625,0.5655019855000001,64,20,0.2119783924364514,0.1921927494454229,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.21244338034938437,176,0.36685905226930504,0.19942131633783786,0.5662803686071429,148,28,0.17383498665423291,0.2728764133041877,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.20987977379282538,60,0.35550776111620286,0.19852400119148936,0.5540317623076922,47,13,0.15667705273379318,0.269147619067101,0.05
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.2094508537032371,113,0.34829525373623194,0.18095914213333333,0.5292543958695652,90,23,0.16749792193331328,0.27069896892169554,0.05
"[{'SE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.2048560994395704,78,0.10442005155555557,0.11685154422222224,0.012431492666666665,18,60,0.021909861757363622,0.0055535254607645,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.1987603879664381,121,0.46446729539090903,0.17539696097272725,0.6398642563636363,110,11,0.14811784020646634,0.2622951183900705,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.1875379472321079,133,0.4773815056101696,0.5970073120000001,0.1196258063898305,15,118,0.3351492471553307,0.24279690762663333,0.05
