pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'1044'}, {'22571'}]",0.8367651417045269,0.6321099428153585,135,"{1.0: 118, 0.0: 17}",0.000999000999000999,0.0019211557673096133,True
[{'4689'}],0.6620356766466245,0.5499908042450746,63,"{1.0: 48, 0.0: 15}",0.000999000999000999,0.0019211557673096133,True
[{'19424'}],0.5551771739163895,0.5539295471849897,85,"{1.0: 70, 0.0: 15}",0.000999000999000999,0.0019211557673096133,True
[{'12581'}],0.5386375280592822,0.42172218335760336,168,"{1.0: 115, 0.0: 53}",0.000999000999000999,0.0019211557673096133,True
[{'9040'}],0.4746488284654591,0.3955259767016829,265,"{1.0: 189, 0.0: 76}",0.000999000999000999,0.0019211557673096133,True
[{'9680'}],0.4447609672656337,0.5177344573354812,143,"{1.0: 116, 0.0: 27}",0.000999000999000999,0.0019211557673096133,True
"[{'3021'}, {'7207'}]",0.43617425921201514,0.4096242806149854,96,"{1.0: 72, 0.0: 24}",0.000999000999000999,0.0019211557673096133,True
"[{'3348'}, {'2007'}]",0.41964367179671663,0.432804225302162,73,"{1.0: 62, 0.0: 11}",1.0,1.0,False
[{'5223'}],0.39623949515557527,0.38129927073965963,201,"{1.0: 135, 0.0: 66}",0.000999000999000999,0.0019211557673096133,True
[{'5637'}],0.3925231650832562,0.3926368601845973,208,"{1.0: 154, 0.0: 54}",0.000999000999000999,0.0019211557673096133,True
"[{'1037'}, {'2304'}]",0.3322718692527259,0.3005143074592572,67,"{1.0: 46, 0.0: 21}",0.000999000999000999,0.0019211557673096133,True
"[{'5637'}, {'2015'}]",0.31748910977578815,0.4130317186665647,86,"{1.0: 71, 0.0: 15}",0.000999000999000999,0.0019211557673096133,True
[{'6101'}],0.30161408011080587,0.33829340318430345,234,"{0.0: 77, 1.0: 157}",0.000999000999000999,0.0019211557673096133,True
[{'2304'}],0.2889958919956114,0.30723969318874345,233,"{0.0: 67, 1.0: 166}",0.000999000999000999,0.0019211557673096133,True
"[{'28616'}, {'15707'}, {'26942'}]",0.25924034521445133,0.3502600216692737,110,"{0.0: 31, 1.0: 79}",0.000999000999000999,0.0019211557673096133,True
[{'4763'}],0.2502110069592163,0.33800313758353395,68,"{0.0: 20, 1.0: 48}",0.000999000999000999,0.0019211557673096133,True
"[{'2317'}, {'1010'}]",0.24982238058271902,0.2745376010321909,69,"{0.0: 24, 1.0: 45}",0.000999000999000999,0.0019211557673096133,True
[{'2317'}],0.24694930003696366,0.30564813517749323,458,"{1.0: 324, 0.0: 134}",0.000999000999000999,0.0019211557673096133,True
"[{'2138'}, {'2002'}]",0.23711512611109417,0.2919778244533846,87,"{1.0: 62, 0.0: 25}",0.000999000999000999,0.0019211557673096133,True
"[{'1010'}, {'8398'}]",0.22446285579938868,0.3084166148254225,91,"{0.0: 37, 1.0: 54}",0.000999000999000999,0.0019211557673096133,True
[{'3658'}],0.2167702633971636,0.2935219915232797,68,"{1.0: 45, 0.0: 23}",0.000999000999000999,0.0019211557673096133,True
[{'3021'}],0.2133841095586755,0.2817890643743992,200,"{1.0: 127, 0.0: 73}",0.000999000999000999,0.0019211557673096133,True
"[{'1996'}, {'2317'}]",0.2118543495872562,0.28225512696163996,80,"{1.0: 56, 0.0: 24}",0.000999000999000999,0.0019211557673096133,True
"[{'4424'}, {'6101'}]",0.21135823505435608,0.23562874243415863,112,"{0.0: 41, 1.0: 71}",0.000999000999000999,0.0019211557673096133,True
[{'1008'}],0.21077695720110268,0.35883182016950027,98,"{1.0: 68, 0.0: 30}",0.000999000999000999,0.0019211557673096133,True
