pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
[{'11808'}],0.9206653924386657,0.6150972229227716,67,"{1.0: 51, 0.0: 16}",0.000999000999000999,0.0017224155155189638,True
"[{'1044'}, {'22571'}, {'10085'}]",0.8171091425945357,0.6380896485532107,131,"{1.0: 115, 0.0: 16}",0.000999000999000999,0.0017224155155189638,True
[{'4689'}],0.6620356766466245,0.5499908042450746,63,"{1.0: 48, 0.0: 15}",0.000999000999000999,0.0017224155155189638,True
[{'16939'}],0.5728088585342055,0.490200184607828,146,"{1.0: 111, 0.0: 35}",0.000999000999000999,0.0017224155155189638,True
[{'12581'}],0.5386375280592822,0.42172218335760336,168,"{1.0: 115, 0.0: 53}",0.000999000999000999,0.0017224155155189638,True
[{'22889'}],0.5189417193148106,0.4506446458399296,63,"{1.0: 45, 0.0: 18}",0.000999000999000999,0.0017224155155189638,True
[{'9040'}],0.4746488284654591,0.3955259767016829,265,"{1.0: 189, 0.0: 76}",0.000999000999000999,0.0017224155155189638,True
[{'9680'}],0.4447609672656337,0.5177344573354812,143,"{1.0: 116, 0.0: 27}",0.000999000999000999,0.0017224155155189638,True
"[{'3021'}, {'7207'}]",0.43617425921201514,0.4096242806149854,96,"{1.0: 72, 0.0: 24}",0.000999000999000999,0.0017224155155189638,True
"[{'3348'}, {'2007'}]",0.41964367179671663,0.432804225302162,73,"{1.0: 62, 0.0: 11}",1.0,1.0,False
"[{'1037'}, {'2317'}]",0.40704759834745013,0.362344395617644,78,"{1.0: 48, 0.0: 30}",0.000999000999000999,0.0017224155155189638,True
[{'5223'}],0.39623949515557527,0.38129927073965963,201,"{1.0: 135, 0.0: 66}",0.000999000999000999,0.0017224155155189638,True
[{'5637'}],0.3925231650832562,0.3926368601845973,208,"{1.0: 154, 0.0: 54}",0.000999000999000999,0.0017224155155189638,True
"[{'1037'}, {'2304'}]",0.3322718692527259,0.3005143074592572,67,"{1.0: 46, 0.0: 21}",0.000999000999000999,0.0017224155155189638,True
[{'2304'}],0.2889958919956114,0.30723969318874345,233,"{0.0: 67, 1.0: 166}",0.000999000999000999,0.0017224155155189638,True
[{'4364'}],0.26596301956766527,0.3202717155449509,74,"{1.0: 46, 0.0: 28}",0.000999000999000999,0.0017224155155189638,True
"[{'28616'}, {'15707'}, {'26942'}]",0.25924034521445133,0.3502600216692737,110,"{0.0: 31, 1.0: 79}",0.000999000999000999,0.0017224155155189638,True
[{'2317'}],0.24694930003696366,0.30564813517749323,458,"{1.0: 324, 0.0: 134}",0.000999000999000999,0.0017224155155189638,True
"[{'2075'}, {'2308'}]",0.22598671533008832,0.37634498020588714,105,"{1.0: 79, 0.0: 26}",0.000999000999000999,0.0017224155155189638,True
"[{'1010'}, {'8398'}]",0.22446285579938868,0.3084166148254225,91,"{0.0: 37, 1.0: 54}",0.000999000999000999,0.0017224155155189638,True
"[{'8398'}, {'2038'}]",0.21748613002510034,0.3098486344601107,68,"{1.0: 49, 0.0: 19}",0.000999000999000999,0.0017224155155189638,True
[{'3021'}],0.2133841095586755,0.2817890643743992,200,"{1.0: 127, 0.0: 73}",0.000999000999000999,0.0017224155155189638,True
"[{'1996'}, {'2317'}]",0.2118543495872562,0.28225512696163996,80,"{1.0: 56, 0.0: 24}",0.000999000999000999,0.0017224155155189638,True
[{'1008'}],0.21077695720110268,0.35883182016950027,98,"{1.0: 68, 0.0: 30}",0.000999000999000999,0.0017224155155189638,True
"[{'2016'}, {'2003'}, {'1037'}]",0.20825660383081768,0.3063333667038629,80,"{0.0: 32, 1.0: 48}",0.000999000999000999,0.0017224155155189638,True
[{'3124'}],0.19770893826975586,0.2810824102142744,179,"{1.0: 122, 0.0: 57}",0.000999000999000999,0.0017224155155189638,True
"[{'1996'}, {'2277'}]",0.19729189684745876,0.19072652323800188,151,"{0.0: 106, 1.0: 45}",0.000999000999000999,0.0017224155155189638,True
"[{'8398'}, {'2003'}]",0.1964535361820211,0.31897609047666575,158,"{0.0: 37, 1.0: 121}",0.000999000999000999,0.0017224155155189638,True
"[{'8991'}, {'18400'}]",0.1944830878521847,0.2973412527487828,85,"{0.0: 20, 1.0: 65}",0.001998001998001998,0.0030738492276953812,True
"[{'2008'}, {'8398'}]",0.1943720796265114,0.26943337970819226,95,"{0.0: 30, 1.0: 65}",0.000999000999000999,0.0017224155155189638,True
"[{'2060'}, {'2308'}]",0.1912987046063228,0.22542805358888166,64,"{0.0: 26, 1.0: 38}",0.000999000999000999,0.0017224155155189638,True
"[{'2002'}, {'1005'}, {'1055'}]",0.19111544632878485,0.28038037301480834,138,"{1.0: 83, 0.0: 55}",0.000999000999000999,0.0017224155155189638,True
"[{'8398'}, {'1005'}]",0.19050772573640268,0.2621792193163525,143,"{0.0: 55, 1.0: 88}",0.000999000999000999,0.0017224155155189638,True
"[{'1010'}, {'1996'}, {'1010'}]",0.18562475734470116,0.1597653517789311,61,"{0.0: 36, 1.0: 25}",0.000999000999000999,0.0017224155155189638,True
[{'7486'}],0.18513103613452678,0.25966384402772247,116,"{0.0: 30, 1.0: 86}",0.001998001998001998,0.0030738492276953812,True
"[{'4424'}, {'1012'}]",0.18249087311298695,0.20082918269610978,72,"{1.0: 49, 0.0: 23}",0.001998001998001998,0.0030738492276953812,True
"[{'3348'}, {'1012'}]",0.18141250446591103,0.20693781387187746,91,"{1.0: 57, 0.0: 34}",0.001998001998001998,0.0030738492276953812,True
"[{'8398'}, {'1012'}]",0.1806288475556549,0.25891136330314524,139,"{0.0: 55, 1.0: 84}",0.000999000999000999,0.0017224155155189638,True
[{'18520'}],0.17648649967620908,0.2583421744598975,301,"{0.0: 100, 1.0: 201}",0.000999000999000999,0.0017224155155189638,True
"[{'2002'}, {'2000'}]",0.17629855302957068,0.24410742859948764,90,"{1.0: 57, 0.0: 33}",0.002997002997002997,0.004281432852861425,True
"[{'2016'}, {'1005'}, {'1055'}]",0.17612249229085486,0.22218841460164426,101,"{1.0: 53, 0.0: 48}",0.002997002997002997,0.004281432852861425,True
[{'6221'}],0.17562886791404578,0.25136391931696783,118,"{1.0: 79, 0.0: 39}",0.000999000999000999,0.0017224155155189638,True
"[{'2024'}, {'2074'}]",0.17469894984699083,0.2089016718324274,72,"{0.0: 32, 1.0: 40}",0.006993006993006993,0.008528057308545113,True
"[{'5444'}, {'2005'}]",0.1746027572307316,0.2535671656650882,91,"{1.0: 62, 0.0: 29}",0.003996003996003996,0.00555000555000555,True
[{'2730'}],0.17427507128923214,0.23139691393336526,110,"{1.0: 64, 0.0: 46}",0.000999000999000999,0.0017224155155189638,True
"[{'2075'}, {'1012'}]",0.1741849367377567,0.24830593708236118,95,"{1.0: 59, 0.0: 36}",0.000999000999000999,0.0017224155155189638,True
"[{'3789'}, {'2005'}]",0.17326859571660158,0.23907730636037575,102,"{1.0: 61, 0.0: 41}",0.000999000999000999,0.0017224155155189638,True
"[{'2084'}, {'2273'}]",0.17267526087278973,0.13788779962318715,71,"{1.0: 27, 0.0: 44}",0.000999000999000999,0.0017224155155189638,True
"[{'2068'}, {'1996'}]",0.17262119213198754,0.2231077231723359,81,"{1.0: 49, 0.0: 32}",0.000999000999000999,0.0017224155155189638,True
[{'8398'}],0.17223004721155133,0.2480735069848244,900,"{1.0: 604, 0.0: 296}",0.000999000999000999,0.0017224155155189638,True
"[{'2023'}, {'2406'}]",0.1721873308104548,0.2198482305541927,67,"{0.0: 33, 1.0: 34}",0.005994005994005994,0.007492507492507492,True
[{'24665'}],0.17196295377338505,0.2486105018148297,122,"{0.0: 46, 1.0: 76}",0.000999000999000999,0.0017224155155189638,True
[{'4424'}],0.1708147277343948,0.19093201936298124,398,"{0.0: 148, 1.0: 250}",0.000999000999000999,0.0017224155155189638,True
[{'4214'}],0.16880372430396276,0.23613974997685702,97,"{1.0: 59, 0.0: 38}",0.000999000999000999,0.0017224155155189638,True
"[{'10469'}, {'2015'}]",0.16845743315803716,0.20662446520402672,93,"{1.0: 55, 0.0: 38}",0.002997002997002997,0.004281432852861425,True
[{'10166'}],0.16842093412370437,0.23278604498084046,70,"{0.0: 32, 1.0: 38}",0.005994005994005994,0.007492507492507492,True
"[{'2054'}, {'2079'}]",0.1676093842851402,0.24499448584658762,60,"{1.0: 25, 0.0: 35}",0.005994005994005994,0.007492507492507492,True
[{'2193'}],0.16750434409412385,0.11520155728381112,107,"{1.0: 37, 0.0: 70}",0.000999000999000999,0.0017224155155189638,True
"[{'2228'}, {'1005'}]",0.16734621822043944,0.24899275964956583,65,"{0.0: 34, 1.0: 31}",0.004995004995004995,0.006842472595897254,True
"[{'11324'}, {'1012'}]",0.1667826048445344,0.1354686518364093,81,"{1.0: 30, 0.0: 51}",0.000999000999000999,0.0017224155155189638,True
"[{'1012'}, {'8398'}]",0.16603563146350095,0.2478506695817969,207,"{0.0: 61, 1.0: 146}",0.000999000999000999,0.0017224155155189638,True
[{'5152'}],0.16570996654993198,0.20625842712828696,186,"{1.0: 129, 0.0: 57}",0.000999000999000999,0.0017224155155189638,True
"[{'2003'}, {'1037'}, {'1010'}]",0.1655710186874796,0.23972682320536712,63,"{0.0: 24, 1.0: 39}",0.012987012987012988,0.01443001443001443,True
"[{'1997'}, {'4424'}]",0.16508690398269113,0.1527011567528868,94,"{0.0: 42, 1.0: 52}",0.001998001998001998,0.0030738492276953812,True
[{'3374'}],0.16495975400504526,0.22000605747078392,100,"{0.0: 62, 1.0: 38}",0.000999000999000999,0.0017224155155189638,True
"[{'2002'}, {'2003'}]",0.16488035282858085,0.25366890747789983,162,"{0.0: 54, 1.0: 108}",0.000999000999000999,0.0017224155155189638,True
