pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,dataset_size,max_gap,support_penalty,sigmoid_offset
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.8581503495820033,216,0.48528390052718573,0.6720742516842105,0.1867903511570248,95,121,0.12085437597775173,0.154761397824966,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.7723428804389386,107,0.5093151394397758,0.66878667372549,0.15947153428571426,51,56,0.11552944263769006,0.16736836150749435,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.7692973276563541,75,0.4542898856312769,0.6679692412195122,0.21367935558823528,41,34,0.1157516053786001,0.13863361651969072,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'S_0_1'}]",0.6910079180304618,75,0.540644240882353,0.7340042583333334,0.1933600174509804,24,51,0.0733548741990131,0.18912465806990206,5262,2,0.2,2
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.6448660242655416,73,0.6036816998125001,0.147449103,0.7511308028125001,57,16,0.1149350671753311,0.18058096003441823,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.6123179565676216,113,0.6645737927327485,0.7615458997222222,0.09697210698947364,18,95,0.18093565533414488,0.18651377896040852,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.5676704939537105,83,0.6119356637352942,0.6879517700000001,0.07601610626470587,15,68,0.12962845463735614,0.16748585136884472,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.526922879045586,148,0.6512248515213291,0.7507405329411765,0.09951568141984732,17,131,0.09107704036826567,0.16740203712990273,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}]",0.50690469628598,262,0.6288186677960926,0.7169100214285713,0.08809135363247864,28,234,0.1364274279629666,0.16586987170022674,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.4812077265864157,451,0.5765755920613974,0.6920132169491525,0.11543762488775511,59,392,0.15628149398774052,0.2024045579190704,5262,2,0.2,2
