pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.8667654437912821,0.5318464368823138,74,"{np.float64(1.0): 51, np.float64(0.0): 23}",0.000999000999000999,0.0014478275347840567,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}]",0.5384262729350828,0.511559573290023,65,"{np.float64(0.0): 55, np.float64(1.0): 10}",1.0,1.0,False
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.536341746781517,0.5565136571725209,70,"{np.float64(0.0): 10, np.float64(1.0): 60}",1.0,1.0,False
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_14_9'}]",0.5243164398877694,0.38555695074624563,68,"{np.float64(0.0): 47, np.float64(1.0): 21}",0.000999000999000999,0.0014478275347840567,True
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_2_9'}]",0.48252631384963934,0.5713545799188848,94,"{np.float64(1.0): 80, np.float64(0.0): 14}",1.0,1.0,False
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}]",0.4792692101171718,0.44691518578121714,73,"{np.float64(0.0): 58, np.float64(1.0): 15}",0.000999000999000999,0.0014478275347840567,True
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_5_9'}]",0.46194838762644946,0.4975731178012851,83,"{np.float64(1.0): 70, np.float64(0.0): 13}",1.0,1.0,False
"[{'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.4470951932164409,0.5069877172758183,62,"{np.float64(0.0): 12, np.float64(1.0): 50}",1.0,1.0,False
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.4374807592841156,0.40760710923329146,64,"{np.float64(0.0): 21, np.float64(1.0): 43}",0.000999000999000999,0.0014478275347840567,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.4072965536121204,0.4031514366959188,72,"{np.float64(0.0): 55, np.float64(1.0): 17}",0.000999000999000999,0.0014478275347840567,True
"[{'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_2_9'}]",0.39568814828011967,0.3697987618403775,64,"{np.float64(0.0): 14, np.float64(1.0): 50}",1.0,1.0,False
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.39353440537890205,0.44107969342845177,85,"{np.float64(1.0): 63, np.float64(0.0): 22}",0.000999000999000999,0.0014478275347840567,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.36974123966639993,0.4310840062909957,67,"{np.float64(0.0): 55, np.float64(1.0): 12}",1.0,1.0,False
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}]",0.34159482891855036,0.3806707915687372,73,"{np.float64(0.0): 63, np.float64(1.0): 10}",1.0,1.0,False
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.34130597121403694,0.4407902414632308,88,"{np.float64(0.0): 77, np.float64(1.0): 11}",1.0,1.0,False
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_8'}]",0.3298748439269775,0.3809922323340462,61,"{np.float64(0.0): 49, np.float64(1.0): 12}",1.0,1.0,False
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}]",0.32783806433665974,0.43567694173831695,94,"{np.float64(1.0): 75, np.float64(0.0): 19}",0.000999000999000999,0.0014478275347840567,True
