pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.8667654437912821,0.5318464368823138,74,"{np.float64(1.0): 51, np.float64(0.0): 23}",0.000999000999000999,0.0015369246138476906,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.7334064501210822,0.6577064144904866,76,"{np.float64(1.0): 66, np.float64(0.0): 10}",1.0,1.0,False
"[{'M_14_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.6585844016136998,0.47613348747662226,74,"{np.float64(1.0): 17, np.float64(0.0): 57}",0.000999000999000999,0.0015369246138476906,True
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_1_9'}]",0.6341437181020769,0.5403780510093559,67,"{np.float64(0.0): 19, np.float64(1.0): 48}",0.000999000999000999,0.0015369246138476906,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.536341746781517,0.5565136571725209,70,"{np.float64(0.0): 10, np.float64(1.0): 60}",1.0,1.0,False
"[{'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_1_9'}]",0.45167481252186586,0.5325959988511525,68,"{np.float64(0.0): 13, np.float64(1.0): 55}",1.0,1.0,False
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.45152250785483705,0.37766275548056705,68,"{np.float64(1.0): 23, np.float64(0.0): 45}",0.000999000999000999,0.0015369246138476906,True
"[{'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.4470951932164409,0.5069877172758183,62,"{np.float64(0.0): 12, np.float64(1.0): 50}",1.0,1.0,False
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.4374807592841156,0.40760710923329146,64,"{np.float64(0.0): 21, np.float64(1.0): 43}",0.000999000999000999,0.0015369246138476906,True
"[{'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_3_9'}]",0.4134827518115404,0.418774979293976,87,"{np.float64(1.0): 71, np.float64(0.0): 16}",0.000999000999000999,0.0015369246138476906,True
