pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'M_13_9'}, {'M_2_9'}, {'M_3_9'}, {'M_4_9'}]",0.94200480501431,0.6777397130429745,60,"{np.float64(1.0): 50, np.float64(0.0): 10}",1.0,1.0,False
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.7538323982594717,0.5801863078441885,60,"{np.float64(1.0): 45, np.float64(0.0): 15}",0.000999000999000999,0.0013875013875013875,True
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_1_9'}]",0.6341437181020769,0.5403780510093559,67,"{np.float64(0.0): 19, np.float64(1.0): 48}",0.000999000999000999,0.0013875013875013875,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_2_9'}]",0.5905425967297856,0.5174249943082381,62,"{np.float64(1.0): 44, np.float64(0.0): 18}",0.000999000999000999,0.0013875013875013875,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}]",0.5305677759614884,0.442844738409663,62,"{np.float64(1.0): 15, np.float64(0.0): 47}",0.000999000999000999,0.0013875013875013875,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.5201854396367149,0.46981696920612687,64,"{np.float64(1.0): 12, np.float64(0.0): 52}",1.0,1.0,False
"[{'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_1_9'}]",0.45167481252186586,0.5325959988511525,68,"{np.float64(0.0): 13, np.float64(1.0): 55}",1.0,1.0,False
"[{'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_9_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.4470951932164409,0.5069877172758183,62,"{np.float64(0.0): 12, np.float64(1.0): 50}",1.0,1.0,False
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.4374807592841156,0.40760710923329146,64,"{np.float64(0.0): 21, np.float64(1.0): 43}",0.000999000999000999,0.0013875013875013875,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_13_9'}]",0.4281224961207843,0.35893911908260046,66,"{np.float64(1.0): 29, np.float64(0.0): 37}",0.000999000999000999,0.0013875013875013875,True
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.42060721533403694,0.38604486596954,91,"{np.float64(0.0): 68, np.float64(1.0): 23}",0.000999000999000999,0.0013875013875013875,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.40274091950871177,0.4020805859715557,103,"{np.float64(0.0): 80, np.float64(1.0): 23}",0.000999000999000999,0.0013875013875013875,True
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.39353440537890205,0.44107969342845177,85,"{np.float64(1.0): 63, np.float64(0.0): 22}",0.000999000999000999,0.0013875013875013875,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.36974123966639993,0.4310840062909957,67,"{np.float64(0.0): 55, np.float64(1.0): 12}",1.0,1.0,False
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}]",0.3619687930393827,0.39953700271740433,77,"{np.float64(0.0): 61, np.float64(1.0): 16}",0.000999000999000999,0.0013875013875013875,True
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_14_9'}]",0.3616288404345345,0.49670201467711533,81,"{np.float64(1.0): 67, np.float64(0.0): 14}",1.0,1.0,False
"[{'M_10_9'}, {'M_10_9'}, {'M_5_9'}]",0.32093936432074677,0.46297590483704376,130,"{np.float64(1.0): 112, np.float64(0.0): 18}",0.000999000999000999,0.0013875013875013875,True
"[{'M_12_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}]",0.3111256068158293,0.3332311723726734,61,"{np.float64(1.0): 42, np.float64(0.0): 19}",0.000999000999000999,0.0013875013875013875,True
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_9_9'}, {'M_8_9'}]",0.31040031086189646,0.45477356853730533,61,"{np.float64(1.0): 51, np.float64(0.0): 10}",1.0,1.0,False
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}]",0.3063758642113484,0.44702588278202837,72,"{np.float64(1.0): 59, np.float64(0.0): 13}",1.0,1.0,False
"[{'M_12_9'}, {'M_12_2'}, {'M_2_9'}]",0.2899534443989099,0.4303419338010265,97,"{np.float64(1.0): 83, np.float64(0.0): 14}",1.0,1.0,False
"[{'M_12_9'}, {'M_12_9'}, {'M_14_9'}, {'M_3_9'}]",0.2694643948674874,0.31985895408244874,78,"{np.float64(1.0): 56, np.float64(0.0): 22}",0.000999000999000999,0.0013875013875013875,True
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}]",0.26924317875015197,0.3342911210325029,65,"{np.float64(0.0): 20, np.float64(1.0): 45}",0.000999000999000999,0.0013875013875013875,True
"[{'M_12_9'}, {'M_12_9'}, {'M_12_1'}, {'M_2_9'}]",0.26891455826543537,0.4497755926032111,63,"{np.float64(1.0): 53, np.float64(0.0): 10}",1.0,1.0,False
"[{'M_12_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_2'}]",0.26755341012299777,0.3789297664872347,73,"{np.float64(1.0): 60, np.float64(0.0): 13}",1.0,1.0,False
"[{'M_4_9'}, {'M_4_9'}, {'M_10_9'}, {'M_10_9'}]",0.2669441080884146,0.39682272212978986,79,"{np.float64(1.0): 63, np.float64(0.0): 16}",0.000999000999000999,0.0013875013875013875,True
"[{'M_6_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_6'}]",0.2646404756322935,0.3633407838916516,92,"{np.float64(0.0): 24, np.float64(1.0): 68}",0.000999000999000999,0.0013875013875013875,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_2_9'}]",0.2638498799855509,0.40142220582651056,181,"{np.float64(1.0): 158, np.float64(0.0): 23}",0.000999000999000999,0.0013875013875013875,True
"[{'M_1_8'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.2611910797094407,0.36919417113781794,65,"{np.float64(1.0): 46, np.float64(0.0): 19}",0.000999000999000999,0.0013875013875013875,True
"[{'M_14_9'}, {'M_13_9'}, {'M_8_9'}, {'M_8_9'}]",0.2516283269482214,0.38113306049434914,81,"{np.float64(1.0): 60, np.float64(0.0): 21}",0.000999000999000999,0.0013875013875013875,True
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_7'}]",0.2460229889023884,0.33862683788504244,67,"{np.float64(1.0): 14, np.float64(0.0): 53}",1.0,1.0,False
"[{'M_7_9'}, {'M_7_9'}, {'M_6_9'}, {'M_6_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.24415653484735111,0.32468690122995114,74,"{np.float64(0.0): 18, np.float64(1.0): 56}",0.000999000999000999,0.0013875013875013875,True
"[{'M_9_9'}, {'M_8_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.24384131422773053,0.40541819554454533,76,"{np.float64(1.0): 63, np.float64(0.0): 13}",1.0,1.0,False
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_4'}, {'M_2_9'}]",0.24272817688722764,0.32466185970708805,82,"{np.float64(1.0): 46, np.float64(0.0): 36}",0.000999000999000999,0.0013875013875013875,True
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.23881186064637472,0.3021272121865439,60,"{np.float64(1.0): 31, np.float64(0.0): 29}",0.000999000999000999,0.0013875013875013875,True
"[{'M_3_9'}, {'M_3_3'}, {'M_12_9'}]",0.2363713382020619,0.3679123553136984,85,"{np.float64(1.0): 70, np.float64(0.0): 15}",0.000999000999000999,0.0013875013875013875,True
"[{'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_12_9'}, {'M_12_9'}]",0.23563265453958762,0.3111146572421982,60,"{np.float64(0.0): 14, np.float64(1.0): 46}",1.0,1.0,False
"[{'M_2_9'}, {'M_2_1'}, {'M_12_9'}]",0.22947925877855893,0.41297729585150433,91,"{np.float64(1.0): 80, np.float64(0.0): 11}",1.0,1.0,False
"[{'M_14_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}]",0.2272945461970013,0.27260912601299037,106,"{np.float64(1.0): 73, np.float64(0.0): 33}",0.000999000999000999,0.0013875013875013875,True
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_4'}]",0.22507934826966433,0.28108810721120486,94,"{np.float64(1.0): 64, np.float64(0.0): 30}",0.000999000999000999,0.0013875013875013875,True
