pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,dataset_size,max_gap,support_penalty,sigmoid_offset
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.8664384361946074,63,0.5415133657377391,0.6669432980318865,0.12542993229414737,21,42,0.25174591929602963,0.16264919989196974,4320,5,0.0,2
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_2_9'}, {'M_2_9'}]",0.7766294134512498,72,0.6916571201576341,0.7590648263692856,0.06740770621165153,10,62,0.24555425721559176,0.12583230106007176,4320,5,0.0,2
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.7538323982594717,60,0.5801863078441885,0.6757637396454811,0.09557743180129263,15,45,0.2874940822537899,0.14665242645879134,4320,5,0.0,2
"[{'M_9_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.67773283975476,76,0.6012970440192706,0.682001819568021,0.08070477554875036,14,62,0.27495065720869366,0.09140080548013652,4320,5,0.0,2
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_8_9'}]",0.6699303151428231,98,0.4927214398181864,0.616038545300918,0.12331710548273155,28,70,0.2690266993257272,0.1802396658957507,4320,5,0.0,2
"[{'M_14_9'}, {'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}]",0.5632420977775557,60,0.4427910170042646,0.12121140506378437,0.564002422068049,43,17,0.14381057624784738,0.2959120315436964,4320,5,0.0,2
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.5382097245482911,117,0.48996062758102854,0.5830734697835785,0.09311284220255003,35,82,0.31933954580278173,0.11885813431795236,4320,5,0.0,2
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}]",0.5305677759614884,62,0.442844738409663,0.15815289532567592,0.6009976337353389,47,15,0.2229148645816294,0.30932355369450454,4320,5,0.0,2
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.5266207298791861,78,0.5027393996881705,0.6015584492369702,0.0988190495487997,19,59,0.30791953945908984,0.13245381454455402,4320,5,0.0,2
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_2_9'}, {'M_2_9'}]",0.452600331086908,112,0.5401124315957228,0.6426756779352824,0.10256324633955956,12,100,0.21954256998266466,0.1742068912479888,4320,5,0.0,2
