pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,theta
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}]",0.9569148432238986,62,0.5908183589945947,0.7420446644,0.1512263054054054,25,37,0.12282972692003805,0.10458694622185856,0.05
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.5014818172650707,283,0.5629090098796296,0.64163343025,0.07872442037037038,40,243,0.14282227196421507,0.1652876117453821,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}]",0.460226011224954,77,0.4893219167341197,0.1908743648448276,0.6801962815789473,58,19,0.1625498307152518,0.20132154048147866,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.3650668908001382,143,0.4050984873403376,0.16002748164473685,0.5651259689850745,76,67,0.14373999152681954,0.25588573871817777,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.356149439735086,197,0.3804095172926883,0.1875551690787402,0.5679646863714285,127,70,0.16685199609373613,0.24368382147596726,0.05
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.3318991889974847,65,0.2934678701518026,0.5475469217647059,0.25407905161290323,34,31,0.15968043007951507,0.15793272451634488,0.05
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.2882624657522773,67,0.4029614582028509,0.15050400627083335,0.5534654644736843,48,19,0.13430522250363142,0.22937378536051325,0.05
"[{'S_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.2865260078236673,161,0.6573585427716504,0.7409257417647059,0.08356719899305555,17,144,0.3037714009159343,0.1964958004156321,0.05
"[{'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SE_1_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.2672818501741789,72,0.4877374226833332,0.15266529731666664,0.6404027199999999,60,12,0.1226804551784138,0.25523984867364924,0.05
"[{'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.2545374229072956,138,0.3477897060824374,0.185958340139785,0.5337480462222224,93,45,0.17281952998663153,0.27984046132375384,0.05
