pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.966313671965719,0.5375895059925789,126,"{np.float64(0.0): 49, np.float64(1.0): 77}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.6448660242655416,0.6036816998125001,73,"{np.float64(0.0): 57, np.float64(1.0): 16}",0.000999000999000999,0.0030303030303030303,True
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.4270760040291126,0.46974581300000007,70,"{np.float64(0.0): 50, np.float64(1.0): 20}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.39022189731267165,0.37283417701077587,151,"{np.float64(1.0): 64, np.float64(0.0): 87}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'NW_1_1'}]",0.34576661022149335,0.38399427555494503,61,"{np.float64(1.0): 26, np.float64(0.0): 35}",0.000999000999000999,0.0030303030303030303,True
"[{'N_0_1'}, {'E_1_0'}, {'NE_1_1'}]",0.30961600579500675,0.42293542282898267,1660,"{np.float64(1.0): 1434, np.float64(0.0): 226}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}]",0.30492756626362927,0.4548737333623189,87,"{np.float64(0.0): 69, np.float64(1.0): 18}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}]",0.30373295727807975,0.43699574901692306,63,"{np.float64(1.0): 13, np.float64(0.0): 50}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}]",0.3034550775064745,0.37745135363809534,80,"{np.float64(0.0): 45, np.float64(1.0): 35}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'E_1_0'}, {'SE_1_1'}]",0.2572226859226818,0.39695403419607844,61,"{np.float64(0.0): 51, np.float64(1.0): 10}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SE_1_1'}, {'S_0_1'}]",0.25602901937618405,0.3834433424704493,65,"{np.float64(0.0): 47, np.float64(1.0): 18}",0.000999000999000999,0.0030303030303030303,True
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.24727579789887913,0.3726495502287449,71,"{np.float64(1.0): 19, np.float64(0.0): 52}",0.000999000999000999,0.0030303030303030303,True
"[{'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}, {'S_0_1'}]",0.23705089191381334,0.11257034462474645,75,"{np.float64(1.0): 58, np.float64(0.0): 17}",0.000999000999000999,0.0030303030303030303,True
