pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,theta
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.8977886463937309,198,0.5198201492517693,0.7113435673913042,0.19152341813953488,69,129,0.09563781126441351,0.14821865174359344,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.44539388550466713,131,0.45074033676053915,0.1530306283375,0.6037709650980392,80,51,0.13348553383061756,0.23569551765042607,0.05
"[{'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.37366875383386994,71,0.3994382978666666,0.17799227213333332,0.57743057,45,26,0.14424841722372186,0.20482457530334258,0.05
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.36889083056774746,74,0.3622370980798536,0.22165404797142854,0.5838911460512821,35,39,0.1869298949102884,0.20682457500899587,0.05
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.35711705272493094,107,0.39807396417953667,0.20379013192857143,0.6018640961081081,70,37,0.17429589263619794,0.2389171190282927,0.05
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'S_0_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.3335175102655,75,0.4059901612116402,0.20208576307407408,0.6080759242857143,54,21,0.18676416074338895,0.22119860026162158,0.05
"[{'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.2782160277392437,161,0.42290804265151527,0.5155133100000001,0.09260526734848484,29,132,0.1815539715022135,0.1839083742781316,0.05
"[{'NE_1_1'}, {'E_1_0'}, {'SE_1_1'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.26390356733286047,113,0.40094235214325846,0.19155636160674158,0.5924987137500001,89,24,0.16190822839265076,0.25571591849008496,0.05
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.2571050935522915,113,0.38820133085879627,0.16944566070370373,0.5576469915625,81,32,0.13446217042254305,0.28890224411278764,0.05
"[{'W_1_0'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'E_1_0'}]",0.2544520930947459,63,0.09712382301411293,0.11062878645161292,0.013504963437499993,31,32,0.020480210053152304,0.015388923237344207,0.05
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}]",0.24116874712206546,65,0.33446176088652474,0.23403745744680854,0.5684992183333333,47,18,0.19388768749248217,0.24771504471885306,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'SE_1_1'}]",0.23618785066414305,116,0.4583830017325,0.17523862108,0.6336216228125,100,16,0.1643771700006569,0.2675854629893546,0.05
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}]",0.2334265351509277,180,0.3714154687928263,0.16198807351020408,0.5334035423030303,147,33,0.12475814687755178,0.24484153254729893,0.05
