pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,dataset_size,max_gap,support_penalty,sigmoid_offset
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}]",0.9459785320771177,63,0.5987787805099778,0.7524122863636363,0.15363350585365854,22,41,0.06607515731639081,0.1260980924278479,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.8865537812603108,125,0.4881007337224782,0.6723503492063492,0.18424961548387098,63,62,0.11588618550715457,0.13271519696749728,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.8607845961411227,106,0.4898395870217392,0.6853949665217391,0.19555537949999996,46,60,0.11386605429921214,0.13814127259767464,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.8581503495820033,216,0.48528390052718573,0.6720742516842105,0.1867903511570248,95,121,0.12085437597775173,0.154761397824966,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.8057827121518337,277,0.49857818129291254,0.6419261280952381,0.14334794680232557,105,172,0.16579031557696722,0.1572961553513544,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.7879033235420799,101,0.480990046545098,0.643658122745098,0.1626680762,51,50,0.14402612410281743,0.12011474869191432,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.7015238862319699,247,0.48410556162962953,0.6612616739999999,0.17715611237037038,85,162,0.15829706364941687,0.18891174115621187,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.5717089446361285,143,0.6327582518008129,0.6982229204999999,0.06546466869918699,20,123,0.11598431001640676,0.159070647864035,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.5265481103820201,99,0.7161990095909092,0.7990268163636365,0.08282780677272727,11,88,0.047747977905382495,0.17976284374281354,5262,2,0.2,2
"[{'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.5258750323114956,75,0.4804537556991525,0.69421853875,0.21376478305084742,16,59,0.15982460007796326,0.13462876164656248,5262,2,0.2,2
