pattern,quality,pattern_delta,support,class_balance,p_value,corrected_p,is_sig
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}]",0.9956558456520624,0.6794740850241545,96,"{np.float64(1.0): 69, np.float64(0.0): 27}",0.000999000999000999,0.0022346074977653923,True
"[{'NE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.4311317835614033,0.4437831244572324,280,"{np.float64(1.0): 77, np.float64(0.0): 203}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}]",0.41559831962369415,0.4675173549100146,66,"{np.float64(0.0): 53, np.float64(1.0): 13}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'SE_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.39951888283814146,0.4540517729302721,73,"{np.float64(0.0): 49, np.float64(1.0): 24}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.37613774176392345,0.4519916919209559,162,"{np.float64(1.0): 128, np.float64(0.0): 34}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.3744205822321994,0.44112381160056924,96,"{np.float64(0.0): 62, np.float64(1.0): 34}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.359161259827949,0.43117780344,60,"{np.float64(0.0): 35, np.float64(1.0): 25}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.35188459607328654,0.42524873194999996,83,"{np.float64(1.0): 23, np.float64(0.0): 60}",0.000999000999000999,0.0022346074977653923,True
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'E_1_0'}, {'S_0_1'}]",0.3389489879093825,0.4426129291354167,79,"{np.float64(0.0): 64, np.float64(1.0): 15}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.3140791035995271,0.3720063616089745,91,"{np.float64(1.0): 39, np.float64(0.0): 52}",0.000999000999000999,0.0022346074977653923,True
"[{'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'N_0_1'}]",0.3021799141740565,0.7294149852125985,137,"{np.float64(1.0): 127, np.float64(0.0): 10}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}, {'S_0_1'}]",0.2949608853276839,0.46625566687835823,87,"{np.float64(1.0): 20, np.float64(0.0): 67}",0.000999000999000999,0.0022346074977653923,True
"[{'N_0_1'}, {'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}]",0.2778320153126997,0.33973073216216215,63,"{np.float64(1.0): 37, np.float64(0.0): 26}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}]",0.271052346287026,0.3668487274646063,76,"{np.float64(0.0): 59, np.float64(1.0): 17}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.25196089023961904,0.27061170174509797,64,"{np.float64(0.0): 34, np.float64(1.0): 30}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.2383104756153205,0.37687326442380964,91,"{np.float64(0.0): 70, np.float64(1.0): 21}",0.000999000999000999,0.0022346074977653923,True
"[{'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.21955453751127593,0.3095605329454546,93,"{np.float64(0.0): 60, np.float64(1.0): 33}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}, {'SW_1_1'}, {'SW_1_1'}]",0.21673941860940202,0.33121622391558436,94,"{np.float64(0.0): 66, np.float64(1.0): 28}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.21104246560578843,0.35268770709832786,141,"{np.float64(0.0): 115, np.float64(1.0): 26}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.20505823636238746,0.3484460478769229,80,"{np.float64(0.0): 65, np.float64(1.0): 15}",0.000999000999000999,0.0022346074977653923,True
"[{'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.20033292180558257,0.47874913237866007,168,"{np.float64(0.0): 155, np.float64(1.0): 13}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.19829486060401202,0.29584464142307687,87,"{np.float64(1.0): 48, np.float64(0.0): 39}",0.000999000999000999,0.0022346074977653923,True
"[{'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'NW_1_1'}]",0.1958274714126923,0.3519889998938679,69,"{np.float64(0.0): 53, np.float64(1.0): 16}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}]",0.17786245008664514,0.33944809122012576,65,"{np.float64(0.0): 53, np.float64(1.0): 12}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.1733346148327894,0.2925356195999999,66,"{np.float64(0.0): 55, np.float64(1.0): 11}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'SW_1_1'}]",0.17164750400721032,0.3156051223196203,95,"{np.float64(0.0): 79, np.float64(1.0): 16}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.17134470216683062,0.431335379690367,125,"{np.float64(1.0): 109, np.float64(0.0): 16}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'N_0_1'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'W_1_0'}]",0.16449435975687102,0.46427924140618104,166,"{np.float64(1.0): 151, np.float64(0.0): 15}",0.000999000999000999,0.0022346074977653923,True
"[{'NE_1_1'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'NE_1_1'}]",0.16119990654092198,0.43793662377053755,208,"{np.float64(1.0): 189, np.float64(0.0): 19}",0.000999000999000999,0.0022346074977653923,True
"[{'S_0_1'}, {'SE_1_1'}, {'S_0_1'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'S_0_1'}]",0.16096609817247556,0.10031082021538464,63,"{np.float64(1.0): 50, np.float64(0.0): 13}",1.0,1.0,False
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}]",0.15738899952576318,0.19685320890399377,115,"{np.float64(0.0): 84, np.float64(1.0): 31}",0.000999000999000999,0.0022346074977653923,True
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SE_1_1'}]",0.15222661725866343,0.2726984466212121,76,"{np.float64(0.0): 66, np.float64(1.0): 10}",1.0,1.0,False
