pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,dataset_size,max_gap,support_penalty,sigmoid_offset
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}]",0.996268308698361,83,0.6603284278373015,0.7688255944444443,0.10849716660714286,27,56,0.04837532718326399,0.09368486234516804,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.9610843978823598,127,0.6547898792637492,0.7684333234210525,0.11364344415730335,38,89,0.07203728072202638,0.14071609373292715,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}]",0.8978425455792304,85,0.4962972205711086,0.6799815642553191,0.18368434368421052,47,38,0.12201885679348,0.10266778885111752,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.8820877170303947,163,0.4668467411782662,0.6634710772222222,0.196624336043956,72,91,0.11951484396901582,0.13094553938790385,5262,2,0.2,2
"[{'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.7647891180058977,113,0.6736932805196079,0.7566483923529412,0.08295511183333333,17,96,0.0748022996131829,0.13823659708709135,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.654351346666486,139,0.7034188835911283,0.7842882747058824,0.0808693911147541,17,122,0.054180415525562485,0.15988935635163726,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.6400041629594639,85,0.5066303246878482,0.6556997479487178,0.14906942326086958,39,46,0.11404727278327804,0.19238280478633546,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.606139058554518,216,0.6765165836666667,0.7552261258333334,0.07870954216666666,24,192,0.1440929060586013,0.15927068466779293,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}]",0.5756888515397998,67,0.5052516313468992,0.6289635904166667,0.12371195906976747,24,43,0.15262503881871115,0.17800416883676437,5262,2,0.2,2
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.43836351904024906,162,0.560935143880446,0.6316890138095239,0.070753869929078,21,141,0.11226065384754366,0.15321258912900781,5262,2,0.2,2
